Category	Term	Count	X.	PValue	Genes	List.Total	Pop.Hits	Pop.Total	Fold.Enrichment	Bonferroni	Benjamini	FDR	description
BP	GO:0009056	40	1.61355385235982	0.0421565077033926	587539, 100894124, 591601, 583929, 577166, 100889149, 591189, 757121, 578962, 578233, 581053, 583564, 582165, 587412, 752151, 592674, 585461, 581896, 579530, 590611, 587798, 762933, 588505, 576984, 581807, 548616, 592365, 590445, 577570, 575334, 578762, 100890097, 585921, 578453, 594128, 591581, 575819, 752305, 754757, 590942	349	97	1094	1.29264762354887	1	0.773598353206836	51.0637497876135	catabolic process
BP	GO:1901575	40	1.61355385235982	0.0421565077033926	587539, 100894124, 591601, 583929, 577166, 100889149, 591189, 757121, 578962, 578233, 581053, 583564, 582165, 587412, 752151, 592674, 585461, 581896, 579530, 590611, 587798, 762933, 588505, 576984, 581807, 548616, 592365, 590445, 577570, 575334, 578762, 100890097, 585921, 578453, 594128, 591581, 575819, 752305, 754757, 590942	349	97	1094	1.29264762354887	1	0.773598353206836	51.0637497876135	organic substance catabolic process
BP	GO:1902600	9	0.36304961678096	0.0431838911405279	575822, 579751, 581274, 576006, 373382, 575210, 548622, 585797, 579085	349	14	1094	2.01514531313958	1	0.774143507021787	51.9274270174913	hydrogen ion transmembrane transport
BP	GO:0006818	9	0.36304961678096	0.0431838911405279	575822, 579751, 581274, 576006, 373382, 575210, 548622, 585797, 579085	349	14	1094	2.01514531313958	1	0.774143507021787	51.9274270174913	hydrogen transport
BP	GO:0006417	7	0.282371924162969	0.0611433281217502	587575, 592289, 591189, 580746, 752151, 583455, 578606	349	10	1094	2.19426934097421	1	0.869194755100333	64.8961271783279	regulation of translation
BP	GO:0010608	7	0.282371924162969	0.0611433281217502	587575, 592289, 591189, 580746, 752151, 583455, 578606	349	10	1094	2.19426934097421	1	0.869194755100333	64.8961271783279	posttranscriptional regulation of gene expression
BP	GO:0046034	11	0.443727309398951	0.0675009737572114	575347, 591899, 548616, 592650, 579751, 581274, 576006, 373382, 548622, 585797, 579085	349	20	1094	1.72406876790831	1	0.879385605663332	68.6388348952256	ATP metabolic process
BP	GO:0016070	77	3.10609116579266	0.0766401943487068	591121, 574588, 589486, 586103, 580958, 578233, 580493, 593673, 581160, 754661, 578228, 590747, 752563, 594039, 373339, 592057, 593983, 584640, 590254, 575247, 579591, 592015, 579207, 575681, 582919, 592267, 575632, 582945, 577954, 577255, 583163, 100892475, 585635, 579931, 575751, 581769, 586275, 577044, 105446002, 591435, 751845, 591189, 584962, 578214, 580001, 373196, 590047, 584413, 578317, 583564, 580433, 105438529, 752151, 588773, 753537, 591809, 594541, 578850, 100891218, 576519, 588854, 586014, 373200, 582829, 588659, 587803, 577702, 593496, 575790, 592405, 587908, 583913, 575819, 373348, 584496, 754757, 580902	349	210	1094	1.14937917860554	1	0.897102084881691	73.3670507714937	RNA metabolic process
BP	GO:0006457	12	0.484066155707947	0.0777628294888405	580876, 578227, 581305, 581334, 575873, 578394, 582138, 575808, 588440, 577105, 577887, 577721	349	23	1094	1.63548025414227	1	0.896185797358741	73.8992642525784	protein folding
BP	GO:0090501	5	0.201694231544978	0.0851954566736267	575751, 577044, 575632, 575819, 578233	349	6	1094	2.61222540592168	1	0.905400061057921	77.1786294377622	RNA phosphodiester bond hydrolysis
BP	GO:0032543	5	0.201694231544978	0.0851954566736267	587448, 594523, 583958, 588415, 587414	349	6	1094	2.61222540592168	1	0.905400061057921	77.1786294377622	mitochondrial translation
BP	GO:0033750	4	0.161355385235982	0.097636845548224	579931, 575632, 581649, 585590	349	4	1094	3.13467048710602	1	0.927698489086692	81.816936111845	ribosome localization
BP	GO:0043933	37	1.49253731343284	0.0985085089284169	579931, 583426, 581769, 581865, 577167, 591189, 763450, 580493, 578606, 578794, 580433, 373339, 583048, 593983, 584640, 585797, 105438529, 590254, 587575, 577217, 373401, 575080, 580307, 588659, 575952, 592407, 583575, 592289, 582011, 575210, 582320, 373348, 584496, 754757, 577255, 580746, 580926	349	94	1094	1.23385965981833	1	0.926220807109327	82.1061889185879	macromolecular complex subunit organization
BP	GO:0006403	7	0.282371924162969	0.0993933101218912	587798, 577167, 591189, 580001, 575819, 575952, 593673	349	11	1094	1.99479030997656	1	0.921533754831043	82.3953751279034	RNA localization
BP	GO:0034248	7	0.282371924162969	0.0993933101218912	587575, 592289, 591189, 580746, 752151, 583455, 578606	349	11	1094	1.99479030997656	1	0.921533754831043	82.3953751279034	regulation of cellular amide metabolic process
